mode,setup,outer_fold_id,inner_fold_id,initial_label_count,strategy,round_id,replay_point,labeled_count,evaluation_dataset,accuracy,precision,recall,f1,balanced_accuracy,gmean,roc_auc,pr_auc,brier_score,log_loss,ece_10,mce_10,decision_threshold,threshold_strategy,threshold_selection_f1,threshold_source,accuracy_fixed_0_5,precision_fixed_0_5,recall_fixed_0_5,f1_fixed_0_5,balanced_accuracy_fixed_0_5,gmean_fixed_0_5,outer_fold
phase5,single_calibrated,2,1,10,self_paced_entropy,3,3,25,validation,0.7288135593220338,0.7142857142857143,1.0,0.8333333333333333,0.5789473684210527,0.39735970711951313,0.6973684210526315,0.8539761712334293,0.19426144486843724,0.5673688365064067,0.13015965505420413,0.6171025704516714,0.3828974295483286,pr_best_f1,0.8333333333333333,validation,0.6610169491525424,0.6923076923076923,0.9,0.7826086956521738,0.5289473684210526,0.37696851746252596,2
phase5,single_calibrated,2,1,10,self_paced_entropy,3,3,25,holdout,0.7162162162162162,0.7230769230769231,0.94,0.8173913043478259,0.595,0.4847679857416329,0.7866666666666666,0.9043785022522141,0.18810974340735903,0.5525303321526897,0.17066486428736347,0.6045697372805672,0.3828974295483286,pr_best_f1,0.8173913043478259,validation,0.6756756756756757,0.7096774193548387,0.88,0.7857142857142856,0.565,0.469041575982343,2
phase5,single_calibrated,2,1,10,self_paced_entropy,4,4,30,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,0.8552631578947368,0.9328316970270316,0.14436692672865137,0.434864423767751,0.0572112867609124,0.20419411291394104,0.4907209143026437,pr_best_f1,0.8571428571428572,validation,0.7627118644067796,0.8095238095238095,0.85,0.8292682926829269,0.7144736842105264,0.7015021476502369,2
phase5,single_calibrated,2,1,10,self_paced_entropy,4,4,30,holdout,0.7432432432432432,0.8297872340425532,0.78,0.8041237113402062,0.7233333333333334,0.7211102550927979,0.8241666666666667,0.9113061762706351,0.16710100709795045,0.5050728408512262,0.13601492799776424,0.35849527846200197,0.4907209143026437,pr_best_f1,0.8041237113402062,validation,0.7297297297297297,0.8260869565217391,0.76,0.7916666666666667,0.7133333333333334,0.7118052168020874,2
phase5,single_calibrated,2,1,10,self_paced_entropy,5,5,35,validation,0.7288135593220338,0.7142857142857143,1.0,0.8333333333333333,0.5789473684210527,0.39735970711951313,0.7,0.830663957276824,0.1958298569242376,0.5739980427941573,0.09066163813640944,0.3514108714035717,0.4033756315088189,pr_best_f1,0.8333333333333333,validation,0.6949152542372882,0.7391304347826086,0.85,0.7906976744186046,0.6092105263157894,0.5596051239372654,2
phase5,single_calibrated,2,1,10,self_paced_entropy,5,5,35,holdout,0.7432432432432432,0.7384615384615385,0.96,0.8347826086956522,0.6258333333333334,0.5291502622129182,0.8008333333333333,0.8908484508219447,0.16966228859078114,0.5123553125082364,0.09398029275610473,0.35583177083377754,0.4033756315088189,pr_best_f1,0.8347826086956522,validation,0.7162162162162162,0.7457627118644068,0.88,0.8073394495412843,0.6275,0.5744562646538028,2
phase5,single_calibrated,2,1,10,self_paced_entropy,6,6,40,validation,0.8135593220338984,0.8918918918918919,0.825,0.8571428571428571,0.8072368421052631,0.8070413802734555,0.8210526315789474,0.9048925032716643,0.15645612538401255,0.47330955027352867,0.12334345688405121,0.8076017019246631,0.689382518508023,pr_best_f1,0.8571428571428571,validation,0.7627118644067796,0.782608695652174,0.9,0.8372093023255814,0.6868421052631579,0.6529286250990105,2
phase5,single_calibrated,2,1,10,self_paced_entropy,6,6,40,holdout,0.7027027027027027,0.85,0.68,0.7555555555555556,0.7150000000000001,0.714142842854285,0.8175,0.9150236133761065,0.16986498531188,0.5106430648351794,0.11887167298633033,0.5343315183715529,0.689382518508023,pr_best_f1,0.7555555555555556,validation,0.7567567567567568,0.7758620689655172,0.9,0.8333333333333334,0.6791666666666667,0.6422616289332564,2
phase5,single_calibrated,2,1,10,self_paced_entropy,7,7,45,validation,0.7288135593220338,0.7142857142857143,1.0,0.8333333333333333,0.5789473684210527,0.39735970711951313,0.7026315789473684,0.8381991900859038,0.1944876222705337,0.5718517466271782,0.05806271240326913,0.3606344014191639,0.4238232625849566,pr_best_f1,0.8333333333333333,validation,0.6949152542372882,0.7291666666666666,0.875,0.7954545454545454,0.5953947368421053,0.5256574830378468,2
phase5,single_calibrated,2,1,10,self_paced_entropy,7,7,45,holdout,0.6891891891891891,0.6956521739130435,0.96,0.8067226890756302,0.5425,0.34641016151377546,0.7866666666666666,0.8898942242260006,0.17466410073191635,0.523726932692493,0.05585367609046688,0.15858621320760385,0.4238232625849566,pr_best_f1,0.8067226890756302,validation,0.7432432432432432,0.7627118644067796,0.9,0.8256880733944953,0.6583333333333333,0.6123724356957945,2
phase5,single_calibrated,2,1,10,self_paced_entropy,8,8,50,validation,0.711864406779661,0.7017543859649122,1.0,0.8247422680412371,0.5526315789473684,0.3244428422615251,0.6907894736842105,0.8470727013231886,0.203267452480845,0.5927438105149472,0.10225732850815787,0.36983898949592126,0.4373227060748585,pr_best_f1,0.8247422680412371,validation,0.6779661016949152,0.7142857142857143,0.875,0.7865168539325842,0.569078947368421,0.47985743496869654,2
phase5,single_calibrated,2,1,10,self_paced_entropy,8,8,50,holdout,0.6891891891891891,0.7076923076923077,0.92,0.8,0.5641666666666667,0.43779751788545657,0.7875,0.8972627724596542,0.18403101959339568,0.5479160313360033,0.1387738926674716,0.3964726684238333,0.4373227060748585,pr_best_f1,0.8,validation,0.6891891891891891,0.7142857142857143,0.9,0.7964601769911505,0.575,0.4743416490252569,2
phase5,single_calibrated,2,1,10,self_paced_entropy,9,9,55,validation,0.6949152542372882,0.6896551724137931,1.0,0.8163265306122449,0.5263157894736842,0.22941573387056177,0.675,0.8310124275359578,0.20340912059717772,0.5919407383318418,0.09457068930848533,0.39757793556177573,0.4058310968810498,pr_best_f1,0.8163265306122449,validation,0.6610169491525424,0.7,0.875,0.7777777777777777,0.5427631578947368,0.42919753763947605,2
phase5,single_calibrated,2,1,10,self_paced_entropy,9,9,55,holdout,0.6621621621621622,0.6712328767123288,0.98,0.7967479674796748,0.49,0.0,0.7841666666666667,0.8890535919966945,0.18191628360461987,0.5428062506548931,0.07663153558401715,0.11771099475929869,0.4058310968810498,pr_best_f1,0.7967479674796748,validation,0.7162162162162162,0.7230769230769231,0.94,0.8173913043478259,0.595,0.4847679857416329,2
phase5,single_calibrated,2,1,10,self_paced_entropy,10,10,60,validation,0.7627118644067796,0.7407407407407407,1.0,0.851063829787234,0.631578947368421,0.512989176042577,0.7276315789473684,0.8466788694184522,0.1865122874367202,0.5536221371790123,0.14350446323046062,0.3575374207980263,0.4032070729661732,pr_best_f1,0.851063829787234,validation,0.7457627118644068,0.7551020408163265,0.925,0.8314606741573034,0.6467105263157895,0.5837717650625204,2
phase5,single_calibrated,2,1,10,self_paced_entropy,10,10,60,holdout,0.7162162162162162,0.7301587301587301,0.92,0.8141592920353983,0.6058333333333333,0.5180090089306685,0.81,0.9119725128659282,0.1744758107130446,0.5229339667589072,0.08703060594989853,0.4125322495537867,0.4032070729661732,pr_best_f1,0.8141592920353983,validation,0.7162162162162162,0.7457627118644068,0.88,0.8073394495412843,0.6275,0.5744562646538028,2
phase5,single_calibrated,2,1,10,self_paced_entropy,11,11,65,validation,0.7627118644067796,0.76,0.95,0.8444444444444444,0.6592105263157895,0.5916079783099616,0.7828947368421053,0.8918524664630197,0.17108192855069515,0.511854163910203,0.08256024276088089,0.19149356288775055,0.3221649487260951,pr_best_f1,0.8444444444444444,validation,0.7457627118644068,0.7659574468085106,0.9,0.8275862068965516,0.6605263157894736,0.6155870112510925,2
phase5,single_calibrated,2,1,10,self_paced_entropy,11,11,65,holdout,0.7972972972972973,0.7868852459016393,0.96,0.8648648648648649,0.7091666666666666,0.6633249580710799,0.8258333333333333,0.9149009001923858,0.15637572772279937,0.47616231445738444,0.1261652844829924,0.32422512399390824,0.3221649487260951,pr_best_f1,0.8648648648648649,validation,0.7972972972972973,0.8181818181818182,0.9,0.8571428571428572,0.7416666666666667,0.724568837309472,2
phase5,single_calibrated,2,1,10,self_paced_entropy,12,12,70,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.7934210526315789,0.8734710397169605,0.15887019145565778,0.4874224641833551,0.09777148296008455,0.6911388262837455,0.6582063991798119,pr_best_f1,0.8674698795180723,validation,0.7627118644067796,0.7708333333333334,0.925,0.840909090909091,0.6730263157894737,0.624078267696069,2
phase5,single_calibrated,2,1,10,self_paced_entropy,12,12,70,holdout,0.7702702702702703,0.8235294117647058,0.84,0.8316831683168315,0.7324999999999999,0.724568837309472,0.8058333333333333,0.8891007298934572,0.153833342356215,0.4747779678379163,0.0874729826465396,0.32929244119015144,0.6582063991798119,pr_best_f1,0.8316831683168315,validation,0.7972972972972973,0.8070175438596491,0.92,0.8598130841121495,0.7308333333333333,0.705927286151579,2
phase5,single_calibrated,2,1,10,self_paced_entropy,13,13,75,validation,0.7457627118644068,0.7272727272727273,1.0,0.8421052631578948,0.6052631578947368,0.45883146774112354,0.7684210526315789,0.8488329783176098,0.1730569851499251,0.5228234880167036,0.06198077955232462,0.16242886746763097,0.2632204077963068,pr_best_f1,0.8421052631578948,validation,0.7457627118644068,0.7659574468085106,0.9,0.8275862068965516,0.6605263157894736,0.6155870112510925,2
phase5,single_calibrated,2,1,10,self_paced_entropy,13,13,75,holdout,0.7162162162162162,0.7101449275362319,0.98,0.823529411764706,0.5733333333333334,0.40414518843273806,0.8191666666666667,0.8992182933352386,0.15715745279809293,0.47918130240574447,0.1042532998642076,0.25158126177117324,0.2632204077963068,pr_best_f1,0.823529411764706,validation,0.7702702702702703,0.7894736842105263,0.9,0.8411214953271027,0.7,0.6708203932499369,2
phase5,single_calibrated,2,1,10,self_paced_entropy,14,14,80,validation,0.7796610169491526,0.7755102040816326,0.95,0.8539325842696629,0.6855263157894737,0.6324555320336759,0.6894736842105263,0.8190665823795709,0.19444790120813032,0.5745107570830742,0.09161517125713911,0.47800897694945815,0.5696721783588656,pr_best_f1,0.8539325842696629,validation,0.7457627118644068,0.7358490566037735,0.975,0.8387096774193549,0.6190789473684211,0.5065362251294778,2
phase5,single_calibrated,2,1,10,self_paced_entropy,14,14,80,holdout,0.7027027027027027,0.7258064516129032,0.9,0.8035714285714286,0.5958333333333333,0.51234753829798,0.78,0.8924227272952582,0.18470429948532036,0.5460853316737161,0.09719289751225647,0.35952598125486385,0.5696721783588656,pr_best_f1,0.8035714285714286,validation,0.7162162162162162,0.7230769230769231,0.94,0.8173913043478259,0.595,0.4847679857416329,2
phase5,single_calibrated,2,1,10,self_paced_entropy,15,15,85,validation,0.7796610169491526,0.7755102040816326,0.95,0.8539325842696629,0.6855263157894737,0.6324555320336759,0.7578947368421053,0.8551951228660888,0.17662760337321046,0.5310494671247249,0.1370136371737651,0.3632636407422971,0.4605161123590478,pr_best_f1,0.8539325842696629,validation,0.7627118644067796,0.782608695652174,0.9,0.8372093023255814,0.6868421052631579,0.6529286250990105,2
phase5,single_calibrated,2,1,10,self_paced_entropy,15,15,85,holdout,0.7837837837837838,0.7833333333333333,0.94,0.8545454545454546,0.6991666666666666,0.6563789555838405,0.8175,0.8958394038735915,0.1554702074889272,0.48016880415500784,0.09274501511524214,0.25209142973612,0.4605161123590478,pr_best_f1,0.8545454545454546,validation,0.7702702702702703,0.7796610169491526,0.92,0.8440366972477064,0.6891666666666667,0.649358657959272,2
phase5,single_calibrated,2,1,10,self_paced_entropy,16,16,90,validation,0.7966101694915254,0.7692307692307693,1.0,0.8695652173913044,0.6842105263157895,0.6069769786668839,0.7855263157894737,0.8596938158659129,0.15569637516836707,0.4808193366362734,0.1425533421275984,0.35279037585896167,0.3459936253214553,pr_best_f1,0.8695652173913044,validation,0.7796610169491526,0.7872340425531915,0.925,0.8505747126436781,0.6993421052631579,0.6619349626185658,2
phase5,single_calibrated,2,1,10,self_paced_entropy,16,16,90,holdout,0.7567567567567568,0.7580645161290323,0.94,0.8392857142857143,0.6575,0.5937171043518958,0.7958333333333333,0.8847051394398483,0.16136636592204304,0.48989436454265967,0.08714757454812877,0.44922609924255336,0.3459936253214553,pr_best_f1,0.8392857142857143,validation,0.7702702702702703,0.8,0.88,0.8380952380952381,0.7108333333333333,0.6904105059069326,2
phase5,single_calibrated,2,1,10,self_paced_entropy,17,17,95,validation,0.7627118644067796,0.7407407407407407,1.0,0.851063829787234,0.631578947368421,0.512989176042577,0.7631578947368421,0.8648949727923954,0.17477913536827072,0.5277597402023799,0.07992116104674207,0.6702112632632067,0.27234860322996557,pr_best_f1,0.851063829787234,validation,0.7457627118644068,0.7777777777777778,0.875,0.823529411764706,0.6743421052631579,0.643796306459214,2
phase5,single_calibrated,2,1,10,self_paced_entropy,17,17,95,holdout,0.7162162162162162,0.7101449275362319,0.98,0.823529411764706,0.5733333333333334,0.40414518843273806,0.765,0.8573093316020121,0.1738797486957221,0.5260596038647488,0.08018963628018373,0.8001683658934777,0.27234860322996557,pr_best_f1,0.823529411764706,validation,0.7432432432432432,0.7924528301886793,0.84,0.8155339805825242,0.6908333333333333,0.674536878161602,2
phase5,single_calibrated,2,1,10,self_paced_entropy,18,18,100,validation,0.8305084745762712,0.8571428571428571,0.9,0.8780487804878048,0.7921052631578948,0.7847225456708954,0.8578947368421053,0.9306114521472448,0.1436819300281506,0.4416984974323339,0.09321056916216978,0.32392921476525427,0.5802165033881067,pr_best_f1,0.8780487804878048,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,2
phase5,single_calibrated,2,1,10,self_paced_entropy,18,18,100,holdout,0.7432432432432432,0.8297872340425532,0.78,0.8041237113402062,0.7233333333333334,0.7211102550927979,0.8083333333333333,0.8892099451671962,0.15851894229497115,0.48961455330730597,0.052985364578982404,0.2495499065153357,0.5802165033881067,pr_best_f1,0.8041237113402062,validation,0.7837837837837838,0.8269230769230769,0.86,0.8431372549019608,0.7424999999999999,0.733143914930759,2
phase5,single_calibrated,2,1,10,self_paced_entropy,19,19,105,validation,0.7966101694915254,0.7916666666666666,0.95,0.8636363636363635,0.7118421052631578,0.6708203932499369,0.7934210526315789,0.8715457804274063,0.1576297184893936,0.48686248817210154,0.0915377606095161,0.5275776061331876,0.46411103952070265,pr_best_f1,0.8636363636363635,validation,0.7627118644067796,0.782608695652174,0.9,0.8372093023255814,0.6868421052631579,0.6529286250990105,2
phase5,single_calibrated,2,1,10,self_paced_entropy,19,19,105,holdout,0.7162162162162162,0.7959183673469388,0.78,0.7878787878787878,0.6816666666666666,0.6745368781616021,0.7416666666666667,0.8232810273295631,0.18898828826942665,0.5665004194436173,0.12784140888610995,0.3427452967133676,0.46411103952070265,pr_best_f1,0.7878787878787878,validation,0.7162162162162162,0.7959183673469388,0.78,0.7878787878787878,0.6816666666666666,0.6745368781616021,2
phase5,single_calibrated,2,1,10,self_paced_entropy,20,20,110,validation,0.7796610169491526,0.7647058823529411,0.975,0.857142857142857,0.6717105263157894,0.5993417441792198,0.7921052631578948,0.8895705702380562,0.1638773274762062,0.49710631588714715,0.13937740280353988,0.4459709479731738,0.42323569376314935,pr_best_f1,0.857142857142857,validation,0.7627118644067796,0.782608695652174,0.9,0.8372093023255814,0.6868421052631579,0.6529286250990105,2
phase5,single_calibrated,2,1,10,self_paced_entropy,20,20,110,holdout,0.7837837837837838,0.7931034482758621,0.92,0.851851851851852,0.71,0.6782329983125268,0.8083333333333333,0.8720028100340882,0.15921921010245324,0.49322624036818663,0.12029292254073873,0.37825102061648963,0.42323569376314935,pr_best_f1,0.851851851851852,validation,0.7702702702702703,0.8,0.88,0.8380952380952381,0.7108333333333333,0.6904105059069326,2
phase5,single_calibrated,2,1,10,self_paced_entropy,21,21,115,validation,0.7457627118644068,0.7358490566037735,0.975,0.8387096774193549,0.6190789473684211,0.5065362251294778,0.725,0.8535286648986279,0.18983607585752074,0.5586648671047153,0.12652910478177173,0.3550093181538508,0.43932311135190083,pr_best_f1,0.8387096774193549,validation,0.6440677966101694,0.7111111111111111,0.8,0.7529411764705882,0.5578947368421052,0.5026246899500346,2
phase5,single_calibrated,2,1,10,self_paced_entropy,21,21,115,holdout,0.7432432432432432,0.7384615384615385,0.96,0.8347826086956522,0.6258333333333334,0.5291502622129182,0.7941666666666667,0.8823038936120593,0.16725418247290735,0.5088336696561346,0.13510103833665715,0.44059496080949,0.43932311135190083,pr_best_f1,0.8347826086956522,validation,0.7567567567567568,0.7580645161290323,0.94,0.8392857142857143,0.6575,0.5937171043518958,2
phase5,single_calibrated,2,1,10,self_paced_entropy,22,22,120,validation,0.7966101694915254,0.78,0.975,0.8666666666666667,0.6980263157894737,0.6407232755171874,0.8013157894736842,0.8981877652524042,0.16293373381115822,0.4911252379494004,0.09785965750385772,0.23516229269722472,0.37540400405966046,pr_best_f1,0.8666666666666667,validation,0.7457627118644068,0.7906976744186046,0.85,0.8192771084337349,0.6881578947368421,0.6688560540599386,2
phase5,single_calibrated,2,1,10,self_paced_entropy,22,22,120,holdout,0.7567567567567568,0.7857142857142857,0.88,0.830188679245283,0.69,0.6633249580710799,0.82,0.8906480094240578,0.1593767032886213,0.4915836948725053,0.1199709156976338,0.2968600943907014,0.37540400405966046,pr_best_f1,0.830188679245283,validation,0.7567567567567568,0.82,0.82,0.82,0.7224999999999999,0.7158910531638176,2
